TraitVal 1,TraitVal 2,TraitVal 3,TraitVal 4,TraitVal 5,TraitVal 6,TraitVal 7,TraitVal 8,TraitVal 9,TraitVal 10,TraitVal 11,TraitVal 12,TraitVal 13,TraitVal 14,TraitVal 15,TraitVal 16,TraitVal 17,TraitVal 18,TraitVal 19,TraitVal 20,TraitVal 21,TraitVal 22,TraitVal 23,TraitVal 24,TraitVal 25
5.9485847615,5.7066212285,11.300928211625,7.695671103875,5.751643974375,5.697755250375,9.143292531625,9.607182637875,5.7066212285,10.741551739125,5.812382504625,5.809862187625,9.411293007875,5.695143760625,8.126396738625,10.695185851625,5.7613570265,7.84483999525,13.654131414125,15.837505300375,5.74306708325,10.283329101625,5.781452277625,5.715487206625,5.715198119625
12.372497673,8.0057499005,10.803285613,8.029131928,5.03794690075,7.6768900205,5.03794690075,5.0202149445,12.091469938,8.029131928,7.6768900205,5.0637596615,8.1735896855,12.372497673,8.241005403,7.936400153,5.0637596615,9.369324153,4.947323235,8.1735896855,4.9166214415,8.1735896855,5.0456937585,4.9166214415,5.1279923925
5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535
9.833055117,11.98583736275,12.70281809275,11.98583736275,9.820148736625,11.98583736275,9.833055117,9.759486007,10.485272757375,9.820148736625,10.3605423715,11.1396202965,9.918831550375,12.70281809275,13.34691025525,11.42167798775,12.70281809275,12.70281809275,11.3040502365,9.975578231875,12.70281809275,11.1396202965,11.26937536275,11.98583736275,9.77483690375
21.1711409713333,9.065546051,5.47209610933333,6.50152529933333,24.425965038,5.627344678,22.708385938,19.0788582246667,11.885346498,22.708385938,9.25824177366667,5.771047942,16.8222793813333,5.62689941566667,5.584375954,6.11246868733333,5.627344678,5.293035714,5.72250062466667,13.4382452746667,5.72250062466667,10.1983506476667,8.17482142533333,13.060159778,17.2607592213333
5.777276045,17.256327948,5.482999605,9.434120653,20.394752068,5.777276045,19.832696598,20.394752068,20.394752068,20.394752068,11.996936093,5.777276045,10.558583283,5.7256505235,19.832696598,5.905741507,20.394752068,5.920009965,6.5608617255,5.690186611,19.832696598,11.003536763,19.832696598,7.7755304155,12.131767528
9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333
6.13629609775,6.0750238895,6.06398256225,11.01803957175,14.72673706675,17.44888285175,19.16387204675,6.154028054,16.08530859925,16.29698658675,11.34186880175,13.03430293425,12.19081037425,11.14997502675,6.07053861725,6.24407354575,13.36316281425,17.44888285175,7.53931571625,13.53100259925,17.44888285175,20.17102863675,6.31269141925,6.02851864975,5.96846986375
6.670812183,6.6353482705,6.4281612645,6.91952104,21.3399137275,18.2014896075,18.2014896075,6.4895648515,20.7778582575,6.7224377045,6.4895648515,18.2014896075,8.0279313905,6.6863058985,8.607928292,12.4677186875,20.7778582575,21.3399137275,12.0813743725,6.670812183,6.670812183,15.3335666875,21.3399137275,6.6353482705,6.8509031665
9.8988185305,4.885665864,18.7279783655,10.8922178605,4.620932291,4.6725578125,13.2836867955,18.7279783655,4.5854683785,18.7279783655,4.6364260065,16.1516097155,4.6364260065,4.6364260065,19.2900338355,4.8010232745,13.2836867955,8.6135344405,4.5854683785,18.7279783655,4.5854683785,4.620932291,18.7279783655,4.620932291,4.6725578125
5.09146478425,7.210875122,9.7084518255,6.305189879,13.457102883,4.562677441,10.1628675055,9.6380043205,17.6560108705,10.119991193,6.30711989325,4.6077469075,11.526441758,7.921875808,8.6993444605,5.40563377675,4.72210753625,11.7859518905,7.50112534225,6.48877343525,4.95333768075,6.2286692905,4.525197638,10.4917273855,7.708498438
6.1208149065,14.7319438895,11.3470756245,5.8879420535,6.069189385,20.1762354595,12.0047953845,6.0337254725,14.7319438895,5.8265384665,6.0846831005,6.0337254725,7.1544678935,6.069189385,17.5998668095,20.7382909295,6.349536164,14.7319438895,20.7382909295,6.333922958,14.7319438895,5.8265384665,7.7317392485,20.7382909295,12.4753063895
7.7879603418,8.7445479158,8.7445479158,11.1470867318,9.8917170838,5.2547071156,5.1823857466,5.279446114,9.8917170838,8.7445479158,5.265260549,11.1470867318,11.1470867318,10.9222645438,5.265260549,5.2069471814,5.1823857466,9.8917170838,5.265260549,5.2069471814,5.3571898906,9.8917170838,9.8917170838,11.1470867318,10.9222645438
10.588966457,6.1462914195,5.129832886,10.205178907,19.418126292,5.362705739,5.129832886,10.588966457,5.3110802175,9.454702727,16.841757642,5.275616305,7.9715763005,13.973834722,5.129832886,10.588966457,5.068429299,10.588966457,13.973834722,5.129832886,11.717197222,5.068429299,5.326573933,5.275616305,10.721642407
19.21273139,11.2646377296,11.4445728994,11.2891991644,19.536131236,18.388962068,17.298102666,21.938670052,19.536131236,17.242622868,20.566678696,11.5514450664,11.492152961,15.690274218,19.536131236,11.4445728994,11.6028312512,21.713847864,21.713847864,11.4587584644,21.938670052,11.361698097,21.713847864,19.475819294,22.744395324
11.0675227923,11.0027589309,18.334101963,19.359146519,10.984156835,11.043012123,11.0778478966,21.517003501,11.0459772874,21.404592407,19.011075616,11.1954275833,11.1029180414,11.0035303349,19.142619568,20.943833901,18.053761254,20.61520766,19.770304392,19.209755482,11.173146544,20.889318677,19.751995499,18.597189867,11.0209482217
16.4206699577778,6.28486262644444,20.09237395,22.2142851722222,21.9881837533333,6.34535426522222,6.37537497055556,19.5198475833333,23.2338479977778,6.20887988411111,6.17985372855556,6.53235123444444,24.8745165988889,6.18429155011111,23.6213617711111,6.33932681155556,6.548673352,19.5198475833333,6.17873200488889,22.56071012,10.6521661141111,21.1080586166667,14.7459868533333,6.31903640522222,21.3460027933333
12.277949309,6.1365658775,11.149718544,14.534586809,5.8718323045,5.8099848085,5.629181386,14.534586809,5.88732602,11.854202359,5.88732602,14.534586809,6.1365658775,17.402509729,11.807438304,9.101344134,11.807438304,17.402509729,5.629181386,12.143117874,11.807438304,17.402509729,12.277949309,5.629181386,17.402509729
6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825
6.685040148,6.746887644,6.746887644,18.2775650685,6.7114237315,10.8905101535,21.4159891885,18.2775650685,6.7114237315,6.5042367255,20.8539337185,6.9269786275,6.5042367255,18.2775650685,7.027234423,18.2775650685,12.6824936435,20.8539337185,20.8539337185,18.2775650685,12.0247738835,6.746887644,6.685040148,18.2775650685,6.7985131655
27.346245176,20.25124826,6.1773514582,23.762296598,6.0802910908,23.62802477,6.2470230054,6.0361632882,6.1935561258,6.1047509946,6.0802910908,6.7180903054,22.731749138,9.097987375,23.62802477,24.494061984,6.382639311,6.2470230054,6.419523509,6.200370085,24.55037175,25.805741398,6.3594307088,26.090875528,24.610683692
18.323819349,9.2735526551,17.376350977,9.1719695567,19.145372628,9.2466228021,9.3181716126,21.855483283,20.848880092,9.1760287171,9.0736976016,19.300266569,9.2735526551,9.1218194436,19.705921538,9.2259725935,9.2280925611,18.162119426,21.227798459,20.212900031,9.1334394957,9.0705988585,9.2910878568,9.1845351923,10.6970289854
27.95278834,4.3782813725,24.71034842,33.39707991,30.25865579,33.95913538,5.150399437,4.404221047,27.68228714,4.724183334,4.6364260065,5.1919841955,4.885665864,4.197034041,4.77982782,4.404221047,33.39707991,27.39073287,4.3782813725,4.3782813725,21.9464413,4.34281746,5.9583776225,4.4396849595,25.13409537
14.439511522,5.741293105,20.445858562,5.534106099,5.7767570175,19.883803092,9.829392812,5.741293105,19.883803092,5.534106099,14.439511522,14.439511522,17.307434442,17.307434442,5.741293105,17.307434442,17.307434442,5.971116459,7.211048226,6.0414905905,5.971116459,17.307434442,5.7149095215,14.439511522,14.439511522
24.0209744873333,18.673867674,5.19826625666667,5.060141586,18.7971341506667,5.08422945666667,5.24599673566667,12.248761374,24.395678134,9.00066713066667,9.67617226066667,22.678099034,5.10107731066667,15.2574940606667,5.026169834,22.3033953873333,5.43289458833333,5.17938540333333,9.234306537,18.7971341506667,5.17938540333333,5.04981244233333,5.35374301766667,20.5858162873333,5.08422945666667
6.00519031833333,5.98154771,8.66692508466667,6.125250974,15.4098877013333,5.84342303933333,11.780359988,6.125250974,6.015519462,5.884358764,11.780359988,13.6923086013333,6.181679367,5.884358764,5.84342303933333,9.52378114466667,15.4098877013333,5.84342303933333,11.780359988,9.96226098466667,13.6923086013333,7.93655745133333,6.015519462,8.708869218,10.275934988
12.5993335212,19.0265052852,18.9183048052,6.656973732,18.0699177112,17.7711356372,12.2096748472,4.873185596,4.9806218332,7.9711353706,4.8977470308,21.2042219132,8.471451469,20.1736744532,15.5331070672,10.0255913692,16.6239664692,5.062175305,5.4151259244,4.9948073982,11.8005610432,12.1116173792,22.2347693732,17.7108236952,20.2818749332
5.85282597233333,6.11747377533333,5.70210239866667,6.11747377533333,8.30012674,4.31469084933333,8.39259307,5.80907425366667,7.19767112,6.77018708,5.85282597233333,4.41187979533333,6.29324268,5.726933143,8.39259307,6.58853029,8.39259307,7.19767112,4.56509536466667,4.61201145233333,7.1372796,6.77018708,4.44585154733333,6.30402713,6.209186459
12.107116853,6.66611808266667,6.17017990433333,6.17017990433333,12.107116853,10.2890178496667,15.7366445663333,6.308304575,15.7366445663333,6.46152014433333,9.85053800966667,6.580005501,8.794327163,6.308304575,6.46152014433333,6.452007839,15.7366445663333,10.1965515196667,7.32758516433333,10.2890178496667,6.33194718333333,15.7366445663333,12.107116853,12.107116853,6.452007839
9.865800143,13.41739569,18.5513484033333,13.1348977233333,14.92182069,10.5202028703333,9.18106803466667,16.8337693033333,11.2996589066667,11.9090660266667,9.025819466,12.6652418466667,13.1348977233333,9.14665102033333,13.1037216866667,8.98488374133333,9.18106803466667,8.98488374133333,9.27622398133333,9.323140069,13.1348977233333,9.807390042,12.75369248,9.025819466,12.6652418466667
26.0761311125,27.03997593,24.72674923375,24.3772318325,25.39684534625,24.70074528375,21.998569705,29.04411102875,24.08475960625,21.35672073875,26.04093750875,23.55154586625,24.20111087875,29.822702795,26.25225206625,25.61729200125,26.884653215,22.89454408375,24.34850337625,27.61541283625,26.35757233,24.89117917375,29.105722065,24.9634080525,22.01420222625
6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606,6.126071606
