TraitVal 1,TraitVal 2,TraitVal 3,TraitVal 4,TraitVal 5,TraitVal 6,TraitVal 7,TraitVal 8,TraitVal 9,TraitVal 10,TraitVal 11,TraitVal 12,TraitVal 13,TraitVal 14,TraitVal 15,TraitVal 16,TraitVal 17,TraitVal 18,TraitVal 19,TraitVal 20,TraitVal 21,TraitVal 22,TraitVal 23,TraitVal 24,TraitVal 25
32.62034602875,36.804375425,72.16277798125,37.6209252225,32.198283665,66.80565538125,32.2579395575,72.09139188125,60.7455443425,32.715045145,32.6553892525,35.01404213,50.25776559375,46.15561726625,68.08161316875,66.56886848125,32.719951175,33.17830088625,31.9761743175,32.48619905875,48.8534871425,32.27951148125,53.05653549375,69.87282221875,68.08161316875
64.738706105,70.2321256225,74.6692649475,27.5178001375,27.5535519975,73.1148427975,27.4045698425,67.1232813225,53.2984603025,73.1148427975,28.0235444775,27.48446835,73.1148427975,74.8120371475,68.6777034725,67.1232813225,27.75276229,27.6728637825,79.1064042725,27.44771369,27.44771369,27.2852580575,30.43983387,27.48446835,65.355115655
29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045,29.310595045
81.609065895,32.711186255,102.8456311575,32.91113927125,102.8456311575,103.7882430325,32.29831479,32.5019638,110.7938024825,103.8596291325,103.6228422325,64.5799210425,104.6368402075,72.66531831875,95.36867436125,32.7757481775,32.6544881,103.6942283325,32.62996061625,32.86495467875,79.511552455,105.747397195,101.09609957,32.78739094625,32.6410998075
38.1384019766667,66.6146189666667,37.6872281266667,75.2347993333333,38.04495338,38.90617636,72.7211676666667,72.7211676666667,38.04495338,38.4386021,37.6872281266667,75.2347993333333,37.6872281266667,64.5420561,40.3673211433333,66.6146189666667,75.2347993333333,38.4386021,72.7211676666667,75.2347993333333,72.7211676666667,38.1384019766667,38.27951972,75.2347993333333,75.2347993333333
100.103173175,100.103173175,104.159165075,104.159165075,91.228894525,88.120050225,48.374396145,48.51456904,100.388717575,100.103173175,91.228894525,100.388717575,49.12466624,84.58371889,47.837808265,91.228894525,49.666230615,88.120050225,54.91946538,100.103173175,54.214811665,88.120050225,88.120050225,100.388717575,48.51456904
61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333,61.9732645033333
83.05077136,83.19354356,38.0295594875,37.48948056,37.3836422525,36.776967925,86.63318946,85.07876731,37.904028885,37.3836422525,37.3836422525,37.1153483125,83.19354356,58.91672975,37.665405315,80.168054185,77.059209885,83.19354356,76.7328247425,37.3836422525,71.4464132825,37.22118662,38.605390275,38.0638259,38.135397795
26.28997956,130.5696659,130.5696659,27.53026646,27.17841695,134.3401134,27.17841695,26.966740335,29.41023638,26.28997956,26.64182907,28.32710763,26.966740335,26.88045264,26.28997956,138.3961053,118.30099855,130.5696659,61.33953731,109.4267199,118.30099855,27.318589845,27.17841695,26.28997956,34.311224795
30.661968595,31.601953555,70.055773165,31.06038918,70.055773165,31.601953555,82.038896115,31.601953555,70.055773165,86.094888015,73.164617465,30.45029198,73.164617465,30.310119085,38.33136432,29.773531205,30.45029198,30.45029198,66.29415858,30.45029198,73.164617465,29.773531205,56.230952145,86.094888015,30.310119085
