"Species","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"Hypsiprymnodon_moschatus",41.699564655,41.38630901,40.01015832,41.0893180475,79.61830776,84.521618335,40.872583865,60.3808548,38.9181167,83.026844235,62.230341375,81.246228185,62.628265275,41.6950896175,39.7406224525,71.746033645,42.8639719775,42.8639719775,45.301113825,84.945201335,63.606587625,40.55472135,40.8242572175,62.230341375,39.7322155975
"Lagorchestes_conspicillatus",101.27475443,55.745301165,99.53000958,55.745301165,54.533758025,54.10028966,96.93809873,99.53000958,97.61165248,54.533758025,54.10028966,99.56829718,99.53000958,54.10028966,101.27475443,97.61165248,101.27475443,99.53000958,56.81449456,52.90556023,96.93809873,97.61165248,52.90556023,99.56829718,99.53000958
"Lagorchestes_hirsutus",50.620078752,50.786740614,104.79520951,51.737696546,104.71044957,49.435215546,50.832127416,52.611329842,104.44102807,104.44102807,49.913107318,105.47779241,50.34751016,67.359460856,49.746445456,104.09731157,102.97578729,50.998789278,103.32996873,103.34528377,102.29320439,50.620078752,103.06054723,49.484182378,51.483406534
"Lagostrophus_fasciatus",94.85396477,50.987686825,50.3937049,90.51730907,47.6795,48.112968365,94.85396477,49.86358324,49.86358324,46.48477057,48.112968365,46.48477057,50.3937049,47.6795,93.14750752,91.19086282,91.19086282,93.14750752,83.22126797,48.112968365,91.19086282,49.86358324,93.10921992,91.19086282,48.112968365
"Macropus_fuliginosus",51.662263434,119.81207516,52.564252534,120.76407956,53.951732688,53.498405758,122.90705314,71.895077178,122.49874184,50.573001444,120.06618162,50.095109672,53.933761264,53.951732688,121.81615894,121.3876825,52.136575176,121.5314224,106.33503019,122.85292328,51.305183228,102.337102498,53.264498484,50.088384188,121.54673744
"Macropus_giganteus",111.877934168,51.546961978,51.567021962,113.136594248,111.877934168,50.729425178,50.633606674,51.436514214,50.904031481,110.611616568,49.876927015,52.221663822,113.435505728,111.394274448,50.577172965,51.81102119,51.46725051,111.416850888,49.977611698,50.230412732,51.237290336,111.082472978,112.560517068,113.485543218,49.678432462
"Notamacropus_agilis",47.4637110488889,46.3770688433333,44.2006343066667,112.235302296667,110.695620841111,43.1437591077778,111.429787996667,51.9137207788889,53.8821576222222,43.5263662488889,42.1471474544444,42.2230496211111,44.2834680522222,111.485385207778,43.6525783544444,47.3022989966667,111.565240707778,45.8301245633333,112.432069763333,93.3985009344444,46.0936458644444,42.9745899822222,42.48480867,42.46706654,43.9566173877778
"Notamacropus_irma",103.6391857,59.816189685,69.319856895,103.6008981,61.479365005,60.35526142,59.816189685,101.00898725,56.97644875,58.604646545,105.34564295,60.35526142,56.97644875,105.34564295,60.35526142,101.682541,103.6008981,63.2231478,58.604646545,58.604646545,58.17117818,105.34564295,101.00898725,59.816189685,58.17117818
"Onychogalea_fraenata",88.1494523275,89.0218247525,89.4645515525,89.0218247525,45.8865154275,88.4862292025,88.4862292025,42.8209584025,46.4648319025,91.1901526025,66.7496915925,42.8209584025,44.7754255675,88.1685961275,43.4183231175,87.6702978775,46.758406825,49.0676574525,43.6350573,67.8225894125,44.232422015,44.0156878325,87.5270506525,88.1685961275,44.232422015
"Onychogalea_unguifera",68.6177466,71.457487535,116.9869408,115.28048355,112.6502851,115.28048355,69.81247603,116.9869408,115.28048355,70.245944395,68.6177466,71.457487535,72.52668093,115.24219595,115.28048355,111.6536886,74.86444565,72.52668093,115.28048355,69.81247603,69.81247603,115.28048355,72.52668093,71.457487535,116.9869408
"Osphranter_antilopinus",117.787988826,115.226211506,44.78367568,46.23806749,116.607484586,116.068641586,45.09490559,44.659255166,45.744937126,113.790808566,116.053326546,113.034375826,47.543370796,116.322748046,46.010780234,114.573466446,114.872822306,50.314619008,117.374827426,118.126855226,116.407507986,116.392192946,46.00047472,45.788426056,115.655480186
"Osphranter_robustus",45.272189445,104.538827115,117.987978489,117.830691299,116.544966289,117.745931359,116.814387789,46.251847073,117.589388149,45.905696172,116.579688739,48.388521749,117.397726369,47.276566358,46.869385883,47.857562738,48.898722544,49.179924237,46.389974117,45.795699766,116.018926599,47.762973629,47.161402736,118.187297789,118.825075669
"Osphranter_rufus",126.13138725,124.42493,120.79813505,121.79473155,122.5065729,126.13138725,124.21303015,34.39413929,124.21303015,32.765941495,124.42493,35.60568243,38.95561236,37.26885775,35.60568243,122.5065729,38.57917218,40.224183685,40.14357621,32.765941495,124.3866424,34.39413929,35.04667803,34.51655637,32.765941495
"Petrogale_brachyotis",47.869973915,47.869973915,46.24177612,90.94786837,50.744692375,92.90451307,49.081517055,60.60779269,46.24177612,47.869973915,47.869973915,46.24177612,47.43650555,49.081517055,47.869973915,89.27771812,90.94786837,50.15071045,47.43650555,49.62058879,47.43650555,47.43650555,47.869973915,92.86622547,47.43650555
"Petrogale_penicillata",51.3721876733333,53.6247294533333,51.3721876733333,52.45765287,53.9781438933333,82.4806789733333,53.9781438933333,59.6011264366667,53.9781438933333,53.2653482966667,53.2653482966667,80.0628156733333,51.3721876733333,53.9781438933333,83.61831714,81.1762491733333,55.5366537066667,80.0628156733333,82.4551539066667,53.2653482966667,52.16867396,51.3721876733333,81.1762491733333,53.6247294533333,51.3721876733333
"Petrogale_persephone",57.6022949533333,57.96167611,56.7945995266667,56.5056206166667,56.5056206166667,56.5056206166667,56.7945995266667,56.5056206166667,86.81762563,85.51319583,57.6022949533333,84.3261184633333,58.31509055,58.7110785,86.81762563,86.7921005633333,57.6022949533333,58.31509055,56.7945995266667,56.5056206166667,85.51319583,70.88394567,58.31509055,86.7921005633333,57.6022949533333
"Potorous_tridactylus",90.380794782,39.510549072,88.531438202,39.691201944,65.403320312,89.852243362,37.702657086,67.490772604,92.100142022,74.998620974,36.566760712,54.439142114,89.867558402,89.598136902,54.481383462,36.393373366,73.04956202,40.639319578,39.453609174,90.365479742,38.788339046,52.008841482,59.582950538,37.91828578,90.634901242
"Pseudocheirus_peregrinus",120.7409245,91.99680313,119.627491,61.7103231833333,65.04028414,118.987458866667,62.80699752,115.481062633333,63.6268021566667,91.07655799,68.78210638,92.0745011666667,75.8928788333333,124.320630633333,121.878562666667,121.994304166667,123.1574674,75.8789519866667,120.2663636,123.1574674,122.019829233333,105.744803066667,63.5197931166667,61.7215323233333,118.538423033333
"Setonix_brachyurus",48.0543576533333,50.96646864,104.507038746667,108.67836768,78.62981651,108.062540213333,106.924902046667,48.3433365633333,52.06928547,80.60067517,105.620472246667,51.31988308,106.234979313333,48.0543576533333,49.7993920566667,107.348412813333,108.062540213333,50.6070874833333,79.7929797433333,109.79048078,106.89937698,100.307409013333,76.6128970333333,105.171436413333,108.67836768
"Spilocuscus_maculatus",72.1288440833333,42.8846587866667,68.5733426166667,69.6867761166667,48.5116235433333,69.6867761166667,39.8827146166667,39.8827146166667,72.1288440833333,72.1288440833333,40.6792009033333,72.1288440833333,40.9681798133333,40.9681798133333,70.9912059166667,41.77587524,69.2377402833333,41.77587524,55.0575259566667,42.1352563966667,40.9681798133333,48.11165338,70.96568085,70.9912059166667,69.2377402833333
"Thylacinus_cynocephalus",123.6518585625,116.7777153125,57.77893703625,98.45601206625,87.1743648475,56.910070545,110.9211542,120.4595433625,70.2752677775,88.975419795,114.7938313,99.865188595,74.9556161125,58.11096931125,124.0446417125,97.8530673925,91.51319772625,101.94455719625,118.29951571125,100.13379363375,123.4400670625,122.0976772625,113.488427105,90.17172841625,123.8489627
"Thylogale_stigmatica",59.820704125,61.46571563,62.534909025,60.25417249,82.49494517,106.995168895,60.25417249,62.534909025,105.288711645,106.995168895,106.995168895,60.25417249,106.995168895,106.995168895,62.004787365,59.820704125,105.288711645,64.872673745,60.25417249,105.288711645,106.995168895,58.625974695,62.534909025,58.625974695,105.288711645
"Thylogale_thetis",81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667,81.4930238866667
"Trichosurus_vulpecula",35.274858175,36.5808196433333,35.12476415,36.2274930916667,36.2274930916667,36.2214384866667,63.9078214466667,57.1384623566667,35.6312559733333,36.577836285,46.8216121633333,34.8710104616667,51.9045996483333,63.68330353,35.269253605,64.77179173,37.3570911916667,63.3511046966667,36.1739885716667,64.5472738133333,59.6259357016667,34.7265210066667,35.6312559733333,34.7265210066667,36.577836285
"Wallabia_bicolor",85.772417575,99.8106329166667,56.6153453866667,78.95466334,57.5619256983333,56.9461696416667,98.9466626333333,102.132917633333,100.61673245,100.923985983333,101.56409855,57.1666659133333,58.6975784033333,57.9044091283333,56.986975335,101.56409855,100.91188365,56.5423219283333,56.2533430183333,56.2589475883333,58.3082568416667,56.1088535633333,101.538573483333,70.9364604216667,55.71061042
